Timestamp,Presence,Temperature,Luminosite,Salle_Occupee
2026-01-01 19:21:58,0,22.4,255,False
2026-01-01 19:22:00,2,21.4,580,True
2026-01-01 19:22:02,2,21.4,795,True
2026-01-01 19:22:04,1,22.9,458,True
2026-01-01 19:22:06,0,21.5,112,False
2026-01-01 19:22:08,3,21.9,742,True
2026-01-01 19:22:10,1,23.1,486,True
2026-01-01 19:22:12,1,21.4,737,True
2026-01-01 19:22:14,2,22.9,657,True
2026-01-01 19:22:16,0,22.4,387,False
2026-01-01 19:22:18,2,22.5,713,True
2026-01-01 19:22:20,2,21.6,699,True
2026-01-01 19:22:22,2,21.2,595,True
2026-01-01 19:22:24,0,22.8,198,False
2026-01-01 19:22:26,3,22.2,790,True
2026-01-01 19:22:28,0,21.8,182,False
2026-01-01 19:22:30,0,21.2,252,False
2026-01-01 19:22:32,3,21.3,572,True
2026-01-01 19:22:34,2,22.1,732,True
2026-01-01 19:22:36,3,21.9,437,True
2026-01-01 19:22:38,3,23.2,661,True
2026-01-01 19:22:40,0,21.9,279,False
2026-01-01 19:22:42,0,22.0,120,False
2026-01-01 19:22:44,1,21.9,788,True
2026-01-01 19:22:46,3,22.7,566,True
2026-01-01 19:22:48,1,21.1,723,True
2026-01-01 19:22:50,3,22.9,747,True
2026-01-01 19:22:52,3,21.7,568,True
2026-01-01 19:22:54,1,22.1,512,True
2026-01-01 19:22:56,0,21.4,153,False
2026-01-01 19:22:58,0,21.6,361,False
2026-01-01 19:23:00,0,22.8,284,False
2026-01-01 19:23:02,2,22.7,508,True
2026-01-01 19:23:04,0,21.5,129,False
2026-01-01 19:23:06,1,22.2,441,True
2026-01-01 19:23:08,1,22.2,453,True
2026-01-01 19:23:10,0,21.1,288,False
2026-01-01 19:23:12,3,22.3,489,True
2026-01-01 19:23:14,2,22.6,662,True
2026-01-01 19:23:16,0,22.2,282,False
2026-01-01 19:23:18,3,21.4,624,True
2026-01-01 19:23:20,1,22.9,563,True
2026-01-01 19:23:22,3,21.4,754,True
2026-01-01 19:23:24,3,22.6,472,True
2026-01-01 19:23:26,2,22.7,646,True
2026-01-01 19:23:28,0,21.8,371,False
2026-01-01 19:23:30,1,22.6,595,True
2026-01-01 19:23:32,1,21.2,574,True
2026-01-01 19:23:34,1,21.6,691,True
2026-01-01 19:23:36,1,21.2,587,True
2026-01-01 19:23:38,0,21.0,377,False
2026-01-01 19:23:40,1,23.0,456,True
2026-01-01 19:23:42,2,21.6,623,True
2026-01-01 19:23:44,0,21.8,400,False
2026-01-01 19:23:46,1,21.9,639,True
2026-01-01 19:23:48,0,22.8,144,False
2026-01-01 19:23:50,2,21.3,520,True
2026-01-01 19:23:52,1,23.0,777,True
2026-01-01 19:23:54,2,22.3,469,True
2026-01-01 19:23:56,0,21.5,351,False
2026-01-01 19:23:58,0,22.3,254,False
2026-01-01 19:24:00,3,22.1,435,True
2026-01-01 19:24:02,2,21.5,627,True
2026-01-01 19:24:04,0,22.9,234,False
2026-01-01 19:24:06,1,21.4,755,True
2026-01-01 19:24:08,1,21.1,571,True
2026-01-01 19:24:10,1,22.4,665,True
2026-01-01 19:24:12,3,23.1,549,True
2026-01-01 19:24:14,0,21.2,337,False
2026-01-01 19:24:16,1,22.1,604,True
2026-01-01 19:24:18,3,21.5,610,True
2026-01-01 19:24:20,1,21.4,616,True
2026-01-01 19:24:22,1,22.8,673,True
2026-01-01 19:24:24,1,22.3,712,True
2026-01-01 19:24:26,3,22.7,501,True
2026-01-01 19:24:28,1,22.7,701,True
2026-01-01 19:24:30,2,23.0,413,True
2026-01-01 19:24:32,1,22.1,494,True
2026-01-01 19:24:34,2,22.0,746,True
2026-01-01 19:24:36,3,22.9,710,True
2026-01-01 19:24:38,3,23.0,521,True
2026-01-01 19:24:40,1,21.2,415,True
2026-01-01 19:24:42,2,21.4,762,True
2026-01-01 19:24:44,2,22.7,468,True
2026-01-01 19:24:46,3,22.1,539,True
2026-01-01 19:24:48,3,21.6,787,True
2026-01-01 19:24:50,1,22.3,669,True
2026-01-01 19:24:52,1,22.4,448,True
2026-01-01 19:24:54,0,22.1,187,False
2026-01-01 19:24:56,2,21.1,603,True
2026-01-01 19:24:58,3,21.8,576,True
2026-01-01 19:25:00,2,22.4,667,True
2026-01-01 19:25:02,1,21.8,697,True
2026-01-01 19:25:04,2,22.1,454,True
2026-01-01 19:25:06,1,21.9,603,True
2026-01-01 19:25:08,3,22.0,681,True
2026-01-01 19:25:10,3,21.4,464,True
2026-01-01 19:25:12,2,23.0,406,True
2026-01-01 19:25:14,0,22.5,149,False
2026-01-01 19:25:16,0,21.5,366,False
2026-01-01 19:25:18,0,22.0,276,False
2026-01-01 19:25:20,3,22.9,474,True
2026-01-01 19:25:22,2,22.2,731,True
2026-01-01 19:25:24,0,22.5,190,False
2026-01-01 19:25:26,2,22.9,428,True
2026-01-01 19:25:28,0,22.4,312,False
2026-01-01 19:25:30,2,21.8,650,True
2026-01-01 19:25:32,1,22.6,496,True
2026-01-01 19:25:34,1,21.1,738,True
2026-01-01 19:25:36,3,22.1,666,True
2026-01-01 19:25:38,0,22.8,174,False
2026-01-01 19:25:40,2,22.4,721,True
2026-01-01 19:25:42,0,22.0,366,False
2026-01-01 19:25:44,3,21.5,413,True
2026-01-01 19:25:46,3,22.6,480,True
2026-01-01 19:25:48,2,21.1,768,True
2026-01-01 19:25:50,1,22.5,742,True
2026-01-01 19:25:52,2,22.7,579,True
2026-01-01 19:25:54,3,21.7,465,True
2026-01-01 19:25:56,1,22.2,528,True
2026-01-01 19:25:58,2,21.3,615,True
2026-01-01 19:26:00,0,22.3,383,False
2026-01-01 19:26:02,3,21.8,572,True
2026-01-01 19:26:04,3,23.0,405,True
2026-01-01 19:26:06,1,21.4,473,True
2026-01-01 19:26:08,3,21.8,408,True
2026-01-01 19:26:10,2,21.2,782,True
2026-01-01 19:26:12,0,22.2,391,False
2026-01-01 19:26:14,0,21.5,398,False
2026-01-01 19:26:16,1,21.5,496,True
2026-01-01 19:26:18,2,22.6,729,True
2026-01-01 19:26:20,3,21.5,454,True
2026-01-01 19:26:22,0,21.6,396,False
2026-01-01 19:26:24,2,22.4,428,True
2026-01-01 19:26:26,0,21.7,338,False
2026-01-01 19:26:28,0,22.6,180,False
2026-01-01 19:26:30,3,21.5,610,True
2026-01-01 19:26:32,3,21.5,588,True
2026-01-01 19:26:34,0,22.7,330,False
2026-01-01 19:26:36,3,22.3,570,True
2026-01-01 19:26:38,2,22.6,596,True
2026-01-01 19:26:40,1,22.0,560,True
2026-01-01 19:26:42,2,22.7,581,True
2026-01-01 19:26:44,0,21.7,115,False
2026-01-01 19:26:46,0,22.2,135,False
2026-01-01 19:26:48,0,21.8,277,False
2026-01-01 19:26:50,2,23.1,685,True
2026-01-01 19:26:52,1,22.7,462,True
2026-01-01 19:26:54,3,23.2,411,True
2026-01-01 19:26:56,3,23.2,540,True
2026-01-01 19:26:58,0,22.0,248,False
2026-01-01 19:27:00,0,22.7,129,False
2026-01-01 19:27:02,3,22.6,749,True
2026-01-01 19:27:04,1,21.7,600,True
2026-01-01 19:27:06,2,22.5,590,True
2026-01-01 19:27:08,2,21.1,565,True
2026-01-01 19:27:10,2,22.6,480,True
2026-01-01 19:27:12,1,22.3,473,True
2026-01-01 19:27:14,2,22.4,629,True
2026-01-01 19:27:16,2,22.0,580,True
2026-01-01 19:27:18,2,21.5,466,True
2026-01-01 19:27:20,2,22.0,707,True
2026-01-01 19:27:22,0,23.0,399,False
2026-01-01 19:27:24,0,21.6,170,False
2026-01-01 19:27:26,3,22.1,791,True
2026-01-01 19:27:28,3,23.1,669,True
2026-01-01 19:27:30,1,22.0,516,True
2026-01-01 19:27:32,0,21.9,350,False
2026-01-01 19:27:34,0,22.3,320,False
2026-01-01 19:27:36,2,22.1,516,True
2026-01-01 19:27:38,0,22.9,189,False
2026-01-01 19:27:40,0,21.5,105,False
2026-01-01 19:27:42,1,22.7,587,True
2026-01-01 19:27:44,3,23.0,587,True
2026-01-01 19:27:46,2,21.5,413,True
2026-01-01 19:27:48,3,21.7,585,True
2026-01-01 19:27:50,2,22.5,618,True
2026-01-01 19:27:52,2,21.8,548,True
2026-01-01 19:27:54,3,21.2,467,True
2026-01-01 19:27:56,1,22.1,657,True
2026-01-01 19:27:58,3,21.8,747,True
2026-01-01 19:28:00,2,22.7,716,True
2026-01-01 19:28:02,0,21.9,177,False
2026-01-01 19:28:04,2,21.2,762,True
2026-01-01 19:28:06,1,21.2,474,True
2026-01-01 19:28:09,2,21.8,415,True
2026-01-01 19:28:11,3,21.6,478,True
2026-01-01 19:28:13,2,21.3,670,True
2026-01-01 19:28:15,1,21.4,554,True
2026-01-01 19:28:17,3,22.4,448,True
2026-01-01 19:28:19,3,22.7,666,True
2026-01-01 19:28:21,0,22.5,119,False
2026-01-01 19:28:23,3,22.3,711,True
2026-01-01 19:28:25,3,21.5,727,True
2026-01-01 19:28:27,2,21.8,716,True
2026-01-01 19:28:29,3,21.8,784,True
2026-01-01 19:28:31,3,23.2,708,True
2026-01-01 19:28:33,2,22.2,642,True
2026-01-01 19:28:35,1,21.4,452,True
2026-01-01 19:28:37,2,21.3,405,True
2026-01-01 19:28:39,3,23.1,429,True
2026-01-01 19:28:41,1,22.7,452,True
2026-01-01 19:28:43,1,21.6,507,True
2026-01-01 19:28:45,1,22.1,683,True
2026-01-01 19:28:47,0,21.3,355,False
2026-01-01 19:28:49,3,22.6,708,True
2026-01-01 19:28:51,1,22.6,612,True
2026-01-01 19:28:53,1,22.0,708,True
2026-01-01 19:28:55,3,22.1,516,True
2026-01-01 19:28:57,0,22.8,376,False
2026-01-01 19:28:59,0,22.7,366,False
2026-01-01 19:29:01,3,22.0,603,True
2026-01-01 19:29:03,3,21.5,509,True
2026-01-01 19:29:05,0,21.7,245,False
2026-01-01 19:29:07,0,22.0,220,False
2026-01-01 19:29:09,2,21.5,416,True
2026-01-01 19:29:11,2,22.2,679,True
2026-01-01 19:29:13,0,22.9,107,False
2026-01-01 19:29:15,0,22.8,279,False
2026-01-01 19:29:17,2,22.7,728,True
2026-01-01 19:29:19,1,22.2,725,True
2026-01-01 19:29:21,3,22.5,634,True
2026-01-01 19:29:23,0,21.5,341,False
2026-01-01 19:29:25,3,23.2,456,True
2026-01-01 19:29:27,2,22.3,525,True
2026-01-01 19:29:29,3,21.3,426,True
2026-01-01 19:29:31,3,22.5,572,True
2026-01-01 19:29:33,1,21.8,483,True
2026-01-01 19:29:35,0,21.2,131,False
2026-01-01 19:29:37,2,22.9,783,True
2026-01-01 19:29:39,2,22.9,535,True
2026-01-01 19:29:41,0,21.8,102,False
2026-01-01 19:29:43,1,22.6,439,True
2026-01-01 19:29:45,3,21.5,586,True
2026-01-01 19:29:47,0,22.4,163,False
2026-01-01 19:29:49,1,22.5,684,True
2026-01-01 19:29:51,2,23.0,539,True
2026-01-01 19:29:53,3,21.3,655,True
2026-01-01 19:29:55,1,21.6,756,True
2026-01-01 19:29:57,3,22.7,431,True
2026-01-01 19:29:59,2,22.0,712,True
2026-01-01 19:30:01,3,22.4,558,True
2026-01-01 19:30:03,0,22.6,383,False
2026-01-01 19:30:05,0,22.2,227,False
2026-01-01 19:30:07,3,23.2,439,True
2026-01-01 19:30:09,1,21.3,412,True
2026-01-01 19:30:11,3,22.2,452,True
2026-01-01 19:30:13,2,22.7,512,True
2026-01-01 19:30:15,2,22.0,767,True
2026-01-01 19:30:17,3,22.3,419,True
2026-01-01 19:30:19,3,22.4,408,True
2026-01-01 19:30:21,1,22.6,707,True
2026-01-01 19:30:23,2,22.0,516,True
2026-01-01 19:30:25,3,22.7,620,True
2026-01-01 19:30:27,0,22.5,220,False
2026-01-01 19:30:29,0,22.7,248,False
2026-01-01 19:30:31,3,21.6,455,True
2026-01-01 19:30:33,3,22.9,505,True
2026-01-01 19:30:35,3,22.5,614,True
2026-01-01 19:30:37,0,23.0,367,False
2026-01-01 19:30:39,3,23.1,552,True
2026-01-01 19:30:41,2,21.8,470,True
2026-01-01 19:30:43,2,22.9,752,True
2026-01-01 19:30:45,1,21.8,473,True
2026-01-01 19:30:47,2,21.3,704,True
2026-01-01 19:30:49,2,21.2,511,True
2026-01-01 19:30:51,1,21.6,589,True
2026-01-01 19:30:53,2,22.7,508,True
2026-01-01 19:30:55,2,21.6,631,True
2026-01-01 19:30:57,2,21.7,540,True
2026-01-01 19:30:59,0,22.8,243,False
2026-01-01 19:31:01,2,22.2,766,True
2026-01-01 19:31:03,0,22.8,162,False
2026-01-01 19:31:05,0,22.6,275,False
2026-01-01 19:31:07,2,21.7,793,True
2026-01-01 19:31:09,2,22.7,515,True
2026-01-01 19:31:11,0,22.9,313,False
2026-01-01 19:31:13,0,22.8,227,False
2026-01-01 19:31:15,2,23.1,670,True
2026-01-01 19:31:17,1,21.1,597,True
2026-01-01 19:31:19,3,22.0,489,True
2026-01-01 19:31:21,0,22.9,103,False
2026-01-01 19:31:23,1,22.3,552,True
2026-01-01 19:31:25,1,23.0,709,True
2026-01-01 19:31:27,2,23.1,759,True
2026-01-01 19:31:29,2,22.0,725,True
2026-01-01 19:31:31,0,21.6,200,False
2026-01-01 19:31:33,3,21.7,537,True
2026-01-01 19:31:35,1,21.9,438,True
2026-01-01 19:31:37,2,22.7,491,True
2026-01-01 19:31:39,0,21.1,113,False
2026-01-01 19:31:41,3,21.9,513,True
2026-01-01 19:31:43,0,22.7,315,False
2026-01-01 19:31:45,3,21.9,690,True
2026-01-01 19:31:47,3,21.7,761,True
2026-01-01 19:31:49,0,21.9,320,False
2026-01-01 19:31:51,3,22.3,447,True
2026-01-01 19:31:53,1,22.3,440,True
2026-01-01 19:31:55,2,21.2,791,True
2026-01-01 19:31:57,2,22.1,661,True
2026-01-01 19:31:59,0,21.7,141,False
2026-01-01 19:32:01,1,22.4,782,True
2026-01-01 19:32:03,1,21.6,622,True
2026-01-01 19:32:05,1,22.0,550,True
2026-01-01 19:32:07,3,22.0,475,True
2026-01-01 19:32:09,0,21.7,303,False
2026-01-01 19:32:11,0,21.4,244,False
2026-01-01 19:32:13,1,22.4,514,True
2026-01-01 19:32:15,1,21.3,602,True
2026-01-01 19:32:17,0,22.0,249,False
2026-01-01 19:32:19,1,21.9,501,True
2026-01-01 19:32:21,3,21.9,473,True
2026-01-01 19:32:23,0,22.1,241,False
2026-01-01 19:32:25,0,21.7,335,False
2026-01-01 19:32:27,0,21.6,170,False
2026-01-01 19:32:29,1,21.2,415,True
2026-01-01 19:32:31,1,21.8,520,True
2026-01-01 19:32:33,3,21.2,545,True
2026-01-01 19:32:35,3,22.0,479,True
2026-01-01 19:32:37,3,21.3,758,True
2026-01-01 19:32:39,3,23.1,495,True
2026-01-01 19:32:41,1,22.4,754,True
2026-01-01 19:32:43,2,22.3,623,True
2026-01-01 19:32:45,0,21.6,225,False
2026-01-01 19:32:47,3,21.3,595,True
2026-01-01 19:32:49,0,22.8,382,False
2026-01-01 19:32:51,2,23.1,505,True
2026-01-01 19:32:53,0,22.8,257,False
2026-01-01 19:32:55,2,21.2,448,True
2026-01-01 19:32:57,3,22.6,407,True
2026-01-01 19:32:59,1,23.0,755,True
2026-01-01 19:33:01,0,22.2,221,False
2026-01-01 19:33:03,1,22.8,494,True
2026-01-01 19:33:05,0,22.6,103,False
2026-01-01 19:33:07,2,22.9,766,True
2026-01-01 19:33:09,0,21.8,199,False
2026-01-01 19:33:11,3,21.8,481,True
2026-01-01 19:33:13,0,21.6,119,False
2026-01-01 19:33:15,1,23.0,573,True
2026-01-01 19:33:17,3,22.6,742,True
2026-01-01 19:33:19,3,22.9,748,True
2026-01-01 19:33:21,3,22.0,630,True
2026-01-01 19:33:23,1,21.9,426,True
2026-01-01 19:33:25,2,23.0,545,True
2026-01-01 19:33:27,0,21.2,100,False
2026-01-01 19:33:29,1,22.5,617,True
2026-01-01 19:33:31,3,21.8,788,True
2026-01-01 19:33:33,3,22.8,732,True
2026-01-01 19:33:35,0,22.8,157,False
2026-01-01 19:33:37,3,23.0,530,True
2026-01-01 19:33:39,0,21.8,236,False
2026-01-01 19:33:41,1,21.4,516,True
2026-01-01 19:33:43,3,21.2,466,True
2026-01-01 19:33:45,3,22.0,759,True
2026-01-01 19:33:47,3,21.3,740,True
2026-01-01 19:33:49,1,21.2,729,True
2026-01-01 19:33:51,0,21.9,269,False
2026-01-01 19:33:53,3,21.2,537,True
2026-01-01 19:33:55,3,21.6,632,True
2026-01-01 19:33:57,0,22.4,358,False
2026-01-01 19:33:59,2,23.0,496,True
2026-01-01 19:34:01,3,23.1,412,True
2026-01-01 19:34:03,0,22.0,373,False
2026-01-01 19:34:05,3,22.3,766,True
2026-01-01 19:34:07,3,21.6,601,True
2026-01-01 19:34:09,3,21.2,714,True
2026-01-01 19:34:11,1,21.6,535,True
2026-01-01 19:34:13,1,22.7,673,True
2026-01-01 19:34:15,1,22.1,684,True
2026-01-01 19:34:17,3,22.3,690,True
2026-01-01 19:34:19,3,21.7,655,True
2026-01-01 19:34:21,3,21.3,501,True
2026-01-01 19:34:23,1,21.9,474,True
2026-01-01 19:34:25,2,22.3,461,True
2026-01-01 19:34:27,3,21.8,653,True
2026-01-01 19:34:29,3,22.1,524,True
2026-01-01 19:34:31,0,21.3,104,False
2026-01-01 19:34:33,3,21.8,526,True
2026-01-01 19:34:35,3,22.6,413,True
2026-01-01 19:34:37,0,21.2,165,False
2026-01-01 19:34:39,2,22.7,741,True
2026-01-01 19:34:41,2,21.7,420,True
2026-01-01 19:34:43,1,22.8,792,True
2026-01-01 19:34:45,3,22.7,773,True
2026-01-01 19:34:47,0,21.3,102,False
2026-01-01 19:34:49,3,22.5,649,True
2026-01-01 19:34:51,2,21.6,776,True
2026-01-01 19:34:53,0,22.8,345,False
2026-01-01 19:34:55,1,22.9,514,True
2026-01-01 19:34:57,1,22.9,412,True
2026-01-01 19:34:59,1,21.3,680,True
2026-01-01 19:35:01,1,22.3,572,True
2026-01-01 19:35:03,1,22.0,751,True
2026-01-01 19:35:05,1,21.3,692,True
2026-01-01 19:35:07,1,21.4,583,True
2026-01-01 19:35:09,0,22.0,205,False
2026-01-01 19:35:11,3,21.5,470,True
2026-01-01 19:35:13,2,22.3,673,True
2026-01-01 19:35:15,2,22.4,590,True
2026-01-01 19:35:17,3,22.4,737,True
2026-01-01 19:35:19,2,22.7,583,True
2026-01-01 19:35:21,1,21.6,796,True
2026-01-01 19:35:23,2,22.6,502,True
